"QuizTitle","Category","QuestionImgKey","QuestionText","AnswerText","IsCorrect","ImageFiles"
"Basic Systems","Systems","SK0-005_Q169","An administrator is investigating a physical server that will not boot into the OS. The server has three hard drives configured in a RAID 5 array. The server passes POST, but the OS does not load. The administrator verifies the CPU and RAM are both seated correctly and checks the dual power supplies. The administrator then verifies all the BIOS settings are correct and connects a bootable USB drive in the server, and the OS loads correctly. Which of the following is causing the issue?","There are mismatched RAM modules.","FALSE",""
"Basic Systems","Systems","SK0-005_Q169","An administrator is investigating a physical server that will not boot into the OS. The server has three hard drives configured in a RAID 5 array. The server passes POST, but the OS does not load. The administrator verifies the CPU and RAM are both seated correctly and checks the dual power supplies. The administrator then verifies all the BIOS settings are correct and connects a bootable USB drive in the server, and the OS loads correctly. Which of the following is causing the issue?","RAID 5 requires four drives.","FALSE",""
"Basic Systems","Systems","SK0-005_Q170","Which of the following BEST describes a disaster recovery site with a target storage array that receives replication traffic and servers that are only powered on in the event of a disaster?","Cloud","FALSE",""
"Basic Systems","Systems","SK0-005_Q170","Which of the following BEST describes a disaster recovery site with a target storage array that receives replication traffic and servers that are only powered on in the event of a disaster?","Cold","FALSE",""
"Basic Systems","Systems","SK0-005_Q170","Which of the following BEST describes a disaster recovery site with a target storage array that receives replication traffic and servers that are only powered on in the event of a disaster?","Hot","TRUE",""
"Basic Systems","Systems","SK0-005_Q170","Which of the following BEST describes a disaster recovery site with a target storage array that receives replication traffic and servers that are only powered on in the event of a disaster?","Warm","FALSE",""
"Basic Systems","Systems","SK0-005_Q171","An administrator has been asked to verify that all traffic egressing from a company is secured. The administrator confirms all the information that is sent over the network is encrypted. Which of the following describes the type of traffic being encrypted?","Network encapsulation","FALSE",""
"Basic Systems","Systems","SK0-005_Q171","An administrator has been asked to verify that all traffic egressing from a company is secured. The administrator confirms all the information that is sent over the network is encrypted. Which of the following describes the type of traffic being encrypted?","Off-site data","FALSE",""
"Basic Systems","Systems","SK0-005_Q171","An administrator has been asked to verify that all traffic egressing from a company is secured. The administrator confirms all the information that is sent over the network is encrypted. Which of the following describes the type of traffic being encrypted?","Secure FTP","FALSE",""
"Basic Systems","Systems","SK0-005_Q171","An administrator has been asked to verify that all traffic egressing from a company is secured. The administrator confirms all the information that is sent over the network is encrypted. Which of the following describes the type of traffic being encrypted?","Data in transit","TRUE",""
"Basic Systems","Systems","SK0-005_Q172","A technician is attempting to reboot a remote physical Linux server. However, attempts to command a shutdown --now result in the loss of the SSH connection. The server still responds to pings. Which of the following should the technician use to command a remote shutdown?","A virtual serial console","FALSE",""
"Basic Systems","Systems","SK0-005_Q172","A technician is attempting to reboot a remote physical Linux server. However, attempts to command a shutdown --now result in the loss of the SSH connection. The server still responds to pings. Which of the following should the technician use to command a remote shutdown?","A KVM","FALSE",""
